,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
0,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.7460786178118385,0.5421245049291055,0.46861328125,0.4683358991959611,,,,,,,,
1,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.7355773919942958,0.5676049060765112,0.7424560546875,0.5759408514895673,0.2814052277786709,0.7852971591945982,0.17141529319988713,0.046865508141213964,708637.0,51638.0,249607.0,14118.0
2,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.7656646575821879,0.5263598964630104,0.822716796875,0.6152286945496768,0.3786222334796032,0.665856036983976,0.26451640673199706,0.13274124663424058,787154.0,55308.0,153783.0,27755.0
3,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.7403832792166251,0.5818951756272235,0.743287109375,0.582866055196531,0.3016767790540756,0.794073224624507,0.1862099498245499,0.04828977142294953,704345.0,56781.0,248149.0,14725.0
4,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.7471077852814436,0.5002299906105938,0.8214033203125,0.5932383073023958,0.3219750193712949,0.711910812361669,0.20803031609608402,0.08418369791217531,797694.0,43423.0,165311.0,17572.0
5,cae_1000,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6143916447957356,0.3863900672351639,0.349609375,0.3509904924486249,,,,,,,,
6,cae_1000,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.6090388048482571,0.3964574040075718,0.7255859375,0.5228178145259795,0.10223642172523961,0.6956521739130435,0.05517241379310345,0.02413793103448276,727.0,16.0,274.0,7.0
7,cae_1000,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.624262791636036,0.3720250228459483,0.77734375,0.5450560748180124,0.20279720279720279,0.4915254237288136,0.1277533039647577,0.13215859030837004,767.0,29.0,198.0,30.0
8,cae_1000,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5908338138622996,0.39893317251715443,0.720703125,0.5266520585860915,0.11180124223602485,0.782608695652174,0.06020066889632107,0.016722408026755852,720.0,18.0,281.0,5.0
9,cae_1000,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.6455623114630468,0.40766691262952226,0.818359375,0.5582579185520362,0.21186440677966104,0.8928571428571429,0.1201923076923077,0.014423076923076924,813.0,25.0,183.0,3.0
10,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.7422009690361022,0.5376147094349287,0.4638017578125,0.4645580851052565,,,,,,,,
11,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.7320904207274698,0.5628169431439606,0.7419951171875,0.5738011510027399,0.27457667141684305,0.7871908308012028,0.16628974324863643,0.04495476918983637,709803.0,50000.0,250680.0,13517.0
12,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.7641632176032769,0.5242663126105459,0.822712890625,0.6138544481370671,0.3753071126251677,0.6678668528179881,0.26098317349106986,0.12978808935852523,787924.0,54534.0,154422.0,27120.0
13,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.7357793982554621,0.5763117253272005,0.7425947265625,0.5808653597766196,0.2957918444443851,0.7931711370930765,0.18179340240718544,0.04740480451880921,705060.0,55357.0,249148.0,14435.0
14,cae_1000,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.7433131003667216,0.49701800734777535,0.820234375,0.5921653495241967,0.3192559446766022,0.7128701425244834,0.2056857223183185,0.08284610143000777,796755.0,43165.0,166694.0,17386.0
